Mode,Indicator,Date,Week Num,Lowest,Current,Last Year
Aviation,U.S. International Commercial Flights (Departures),07/17/2020,29,326,1061,4780
Aviation,U.S. International Commercial Flights (Departures),07/18/2020,29,326,1054,5142
Aviation,U.S. International Commercial Flights (Departures),07/19/2020,30,326,987,4791
Aviation,U.S. International Commercial Flights (Departures),07/20/2020,30,326,938,4571
Aviation,U.S. International Commercial Flights (Departures),07/21/2020,30,326,874,4587
Aviation,U.S. International Commercial Flights (Departures),07/22/2020,30,326,954,4665
Aviation,U.S. International Commercial Flights (Departures),07/23/2020,30,326,1032,4733
Aviation,U.S. International Commercial Flights (Departures),07/24/2020,30,326,1040,4794
Aviation,U.S. International Commercial Flights (Departures),07/25/2020,30,326,1016,5157
Aviation,U.S. International Commercial Flights (Departures),07/26/2020,31,326,971,4844
Aviation,U.S. International Commercial Flights (Departures),07/27/2020,31,326,924,4658
Aviation,U.S. International Commercial Flights (Departures),07/28/2020,31,326,845,4594
Aviation,U.S. International Commercial Flights (Departures),07/29/2020,31,326,939,4570
Aviation,U.S. International Commercial Flights (Departures),07/30/2020,31,326,944,4728
Aviation,U.S. International Commercial Flights (Departures),07/31/2020,31,326,1001,4736
Aviation,U.S. International Commercial Flights (Departures),08/01/2020,31,326,1046,5134
Aviation,U.S. International Commercial Flights (Departures),08/02/2020,32,326,1048,4833
Aviation,U.S. International Commercial Flights (Departures),08/03/2020,32,326,1021,4670
Aviation,U.S. International Commercial Flights (Departures),08/04/2020,32,326,867,4549
Aviation,U.S. International Commercial Flights (Departures),08/05/2020,32,326,1018,4468
Aviation,U.S. International Commercial Flights (Departures),08/06/2020,32,326,1068,4630
Aviation,U.S. International Commercial Flights (Departures),08/07/2020,32,326,1124,4737
Aviation,U.S. International Commercial Flights (Departures),08/08/2020,32,326,1130,5050
Aviation,U.S. International Commercial Flights (Departures),08/09/2020,33,326,1071,4804
Aviation,U.S. International Commercial Flights (Departures),08/10/2020,33,326,1018,4655
Aviation,U.S. International Commercial Flights (Departures),08/11/2020,33,326,869,4532
Aviation,U.S. International Commercial Flights (Departures),08/12/2020,33,326,995,4600
Aviation,U.S. International Commercial Flights (Departures),08/13/2020,33,326,1045,4632
Aviation,U.S. International Commercial Flights (Departures),08/14/2020,33,326,1103,4704
Aviation,U.S. International Commercial Flights (Departures),08/15/2020,33,326,1130,4964
Aviation,U.S. International Commercial Flights (Departures),08/16/2020,34,326,1074,4654
Aviation,U.S. International Commercial Flights (Departures),08/17/2020,34,326,998,4563
Aviation,U.S. International Commercial Flights (Departures),08/18/2020,34,326,880,4278
Aviation,U.S. International Commercial Flights (Departures),08/19/2020,34,326,993,4315
Aviation,U.S. International Commercial Flights (Departures),08/20/2020,34,326,1084,4405
Aviation,U.S. International Commercial Flights (Departures),08/21/2020,34,326,1093,4493
Aviation,U.S. International Commercial Flights (Departures),08/22/2020,34,326,1130,4603
Aviation,U.S. International Commercial Flights (Departures),08/23/2020,35,326,1074,4484
Aviation,U.S. International Commercial Flights (Departures),08/24/2020,35,326,985,4413
Aviation,U.S. International Commercial Flights (Departures),08/25/2020,35,326,896,4276
Aviation,U.S. International Commercial Flights (Departures),08/26/2020,35,326,970,4311
Aviation,U.S. International Commercial Flights (Departures),08/27/2020,35,326,1004,4457
Aviation,U.S. International Commercial Flights (Departures),08/28/2020,35,326,1073,4476
Aviation,U.S. International Commercial Flights (Departures),08/29/2020,35,326,1155,4476
Aviation,U.S. International Commercial Flights (Departures),08/30/2020,36,326,1053,4181
Aviation,U.S. International Commercial Flights (Departures),08/31/2020,36,326,1014,3947
Aviation,U.S. International Commercial Flights (Departures),09/01/2020,36,326,909,3809
Aviation,U.S. International Commercial Flights (Departures),09/02/2020,36,326,1019,4024
Aviation,U.S. International Commercial Flights (Departures),09/03/2020,36,326,1110,4140
Aviation,U.S. International Commercial Flights (Departures),09/04/2020,36,326,1132,4167
Aviation,U.S. International Commercial Flights (Departures),09/05/2020,36,326,1119,4229
Aviation,U.S. International Commercial Flights (Departures),09/06/2020,37,326,1048,4190
Aviation,U.S. International Commercial Flights (Departures),09/07/2020,37,326,1008,4033
Aviation,U.S. International Commercial Flights (Departures),09/08/2020,37,326,915,3909
Aviation,U.S. International Commercial Flights (Departures),09/09/2020,37,326,991,4004
Aviation,U.S. International Commercial Flights (Departures),09/10/2020,37,326,1152,4185
Aviation,U.S. International Commercial Flights (Departures),09/11/2020,37,326,1162,4190
Aviation,U.S. International Commercial Flights (Departures),09/12/2020,37,326,1257,4247
Aviation,U.S. International Commercial Flights (Departures),09/13/2020,38,326,1157,4174
Aviation,U.S. International Commercial Flights (Departures),09/14/2020,38,326,1047,4095
Aviation,U.S. International Commercial Flights (Departures),09/15/2020,38,326,906,3929
Aviation,U.S. International Commercial Flights (Departures),09/16/2020,38,326,1015,3997
Aviation,U.S. International Commercial Flights (Departures),09/17/2020,38,326,1188,3962
Aviation,U.S. International Commercial Flights (Departures),09/18/2020,38,326,1195,4078
Aviation,U.S. International Commercial Flights (Departures),09/19/2020,38,326,1229,4168
Aviation,U.S. International Commercial Flights (Departures),09/20/2020,39,326,1188,4158
Aviation,U.S. International Commercial Flights (Departures),09/21/2020,39,326,1090,4053
Aviation,U.S. International Commercial Flights (Departures),09/22/2020,39,326,949,3843
Aviation,U.S. International Commercial Flights (Departures),09/23/2020,39,326,1052,4013
Aviation,U.S. International Commercial Flights (Departures),09/24/2020,39,326,1225,4137
Aviation,U.S. International Commercial Flights (Departures),09/25/2020,39,326,1221,4116
Aviation,U.S. International Commercial Flights (Departures),09/26/2020,39,326,1277,4194
Aviation,U.S. International Commercial Flights (Departures),09/27/2020,40,326,1209,4139
Aviation,U.S. International Commercial Flights (Departures),09/28/2020,40,326,1087,4035
Aviation,U.S. International Commercial Flights (Departures),09/29/2020,40,326,923,3836
Aviation,U.S. International Commercial Flights (Departures),09/30/2020,40,326,1067,4016
Aviation,U.S. International Commercial Flights (Departures),10/01/2020,40,326,1278,4121
Aviation,U.S. International Commercial Flights (Departures),10/02/2020,40,326,1291,4164
Aviation,U.S. International Commercial Flights (Departures),10/03/2020,40,326,1310,4209
Aviation,U.S. International Commercial Flights (Departures),10/04/2020,41,326,1279,4196
Aviation,U.S. International Commercial Flights (Departures),10/05/2020,41,326,1168,4079
Aviation,U.S. International Commercial Flights (Departures),10/06/2020,41,326,1001,3912
Aviation,U.S. International Commercial Flights (Departures),10/07/2020,41,326,1052,4026
Aviation,U.S. International Commercial Flights (Departures),10/08/2020,41,326,1312,4157
Aviation,U.S. International Commercial Flights (Departures),10/09/2020,41,326,1399,4135
Aviation,U.S. International Commercial Flights (Departures),10/10/2020,41,326,1447,4135
Aviation,U.S. International Commercial Flights (Departures),10/11/2020,42,326,1349,4118
Aviation,U.S. International Commercial Flights (Departures),10/12/2020,42,326,1278,4106
Aviation,U.S. International Commercial Flights (Departures),10/13/2020,42,326,1073,3915
Aviation,U.S. International Commercial Flights (Departures),10/14/2020,42,326,1218,4012
Aviation,U.S. International Commercial Flights (Departures),10/15/2020,42,326,1374,4108
Aviation,U.S. International Commercial Flights (Departures),10/16/2020,42,326,1430,4187
Aviation,U.S. International Commercial Flights (Departures),10/17/2020,42,326,1498,4236
Aviation,U.S. International Commercial Flights (Departures),10/18/2020,43,326,1399,4162
Aviation,U.S. International Commercial Flights (Departures),10/19/2020,43,326,1305,4095
Aviation,U.S. International Commercial Flights (Departures),10/20/2020,43,326,1086,3875
Aviation,U.S. International Commercial Flights (Departures),10/21/2020,43,326,1210,3975
Aviation,U.S. International Commercial Flights (Departures),10/22/2020,43,326,1398,4109
Aviation,U.S. International Commercial Flights (Departures),10/23/2020,43,326,1423,4152
Aviation,U.S. International Commercial Flights (Departures),10/24/2020,43,326,1479,4148
Aviation,U.S. International Commercial Flights (Departures),10/25/2020,44,326,1398,4073
Aviation,U.S. International Commercial Flights (Departures),10/26/2020,44,326,1285,3912
Aviation,U.S. International Commercial Flights (Departures),10/27/2020,44,326,1103,3697
Aviation,U.S. International Commercial Flights (Departures),10/28/2020,44,326,1251,3858
Aviation,U.S. International Commercial Flights (Departures),10/29/2020,44,326,1393,3854
Aviation,U.S. International Commercial Flights (Departures),10/30/2020,44,326,1437,3979
Aviation,U.S. International Commercial Flights (Departures),10/31/2020,44,326,1385,4198
Aviation,U.S. International Commercial Flights (Departures),11/01/2020,45,326,1497,4101
Aviation,U.S. International Commercial Flights (Departures),11/02/2020,45,326,1410,3911
Aviation,U.S. International Commercial Flights (Departures),11/03/2020,45,326,1224,3675
Aviation,U.S. International Commercial Flights (Departures),11/04/2020,45,326,1478,3806
Aviation,U.S. International Commercial Flights (Departures),11/05/2020,45,326,1553,3919
Aviation,U.S. International Commercial Flights (Departures),11/06/2020,45,326,1600,4012
Aviation,U.S. International Commercial Flights (Departures),11/07/2020,45,326,1718,4256
Aviation,U.S. International Commercial Flights (Departures),11/08/2020,46,326,1619,4063
Aviation,U.S. International Commercial Flights (Departures),11/09/2020,46,326,1476,3810
Aviation,U.S. International Commercial Flights (Departures),11/10/2020,46,326,1302,3716
Aviation,U.S. International Commercial Flights (Departures),11/11/2020,46,326,1527,3898
Aviation,U.S. International Commercial Flights (Departures),11/12/2020,46,326,1610,4021
Aviation,U.S. International Commercial Flights (Departures),11/13/2020,46,326,1613,4091
Aviation,U.S. International Commercial Flights (Departures),11/14/2020,46,326,1750,4252
Aviation,U.S. International Commercial Flights (Departures),11/15/2020,47,326,1651,4061
Aviation,U.S. International Commercial Flights (Departures),11/16/2020,47,326,1515,3978
Aviation,U.S. International Commercial Flights (Departures),11/17/2020,47,326,1282,3748
Aviation,U.S. International Commercial Flights (Departures),11/18/2020,47,326,1539,3920
Aviation,U.S. International Commercial Flights (Departures),11/19/2020,47,326,1677,4107
Aviation,U.S. International Commercial Flights (Departures),11/20/2020,47,326,1748,4159
Aviation,U.S. International Commercial Flights (Departures),11/21/2020,47,326,1934,4354
Aviation,U.S. International Commercial Flights (Departures),11/22/2020,48,326,1753,4100
Aviation,U.S. International Commercial Flights (Departures),11/23/2020,48,326,1540,3886
Aviation,U.S. International Commercial Flights (Departures),11/24/2020,48,326,1535,3780
Aviation,U.S. International Commercial Flights (Departures),11/25/2020,48,326,1685,3912
Aviation,U.S. International Commercial Flights (Departures),11/26/2020,48,326,1363,3446
Aviation,U.S. International Commercial Flights (Departures),11/27/2020,48,326,1632,3581
Aviation,U.S. International Commercial Flights (Departures),11/28/2020,48,326,1921,4324
Aviation,U.S. International Commercial Flights (Departures),11/29/2020,49,326,1768,4056
Aviation,U.S. International Commercial Flights (Departures),11/30/2020,49,326,1665,3949
Aviation,U.S. International Commercial Flights (Departures),12/01/2020,49,326,1467,3861
Aviation,U.S. International Commercial Flights (Departures),12/02/2020,49,326,1693,3927
Aviation,U.S. International Commercial Flights (Departures),12/03/2020,49,326,1750,4072
Aviation,U.S. International Commercial Flights (Departures),12/04/2020,49,326,1797,4050
Aviation,U.S. International Commercial Flights (Departures),12/05/2020,49,326,1948,4363
Aviation,U.S. International Commercial Flights (Departures),12/06/2020,50,326,1833,4170
Aviation,U.S. International Commercial Flights (Departures),12/07/2020,50,326,1736,4010
Aviation,U.S. International Commercial Flights (Departures),12/08/2020,50,326,1456,3808
Aviation,U.S. International Commercial Flights (Departures),12/09/2020,50,326,1746,3925
Aviation,U.S. International Commercial Flights (Departures),12/10/2020,50,326,1812,4120
Aviation,U.S. International Commercial Flights (Departures),12/11/2020,50,326,1886,4145
Aviation,U.S. International Commercial Flights (Departures),12/12/2020,50,326,2014,4379
Aviation,U.S. International Commercial Flights (Departures),12/13/2020,51,326,1849,4197
Aviation,U.S. International Commercial Flights (Departures),12/14/2020,51,326,1759,4077
Aviation,U.S. International Commercial Flights (Departures),12/15/2020,51,326,1534,3956
Aviation,U.S. International Commercial Flights (Departures),12/16/2020,51,326,1754,4156
Aviation,U.S. International Commercial Flights (Departures),12/17/2020,51,326,1961,4476
Aviation,U.S. International Commercial Flights (Departures),12/18/2020,51,326,2261,4537
Aviation,U.S. International Commercial Flights (Departures),12/19/2020,51,326,2545,5012
Aviation,U.S. International Commercial Flights (Departures),12/20/2020,52,326,2290,4662
Aviation,U.S. International Commercial Flights (Departures),12/21/2020,52,326,2084,4516
Aviation,U.S. International Commercial Flights (Departures),12/22/2020,52,326,2076,4036
Aviation,U.S. International Commercial Flights (Departures),12/23/2020,52,326,2198,3947
Aviation,U.S. International Commercial Flights (Departures),12/24/2020,52,326,1798,4504
Aviation,U.S. International Commercial Flights (Departures),12/25/2020,52,326,1673,4563
Aviation,U.S. International Commercial Flights (Departures),12/26/2020,52,326,2369,4949
Aviation,U.S. International Commercial Flights (Departures),12/27/2020,53,326,2228,4611
Aviation,U.S. International Commercial Flights (Departures),12/28/2020,53,326,2084,4418
Aviation,U.S. International Commercial Flights (Departures),12/29/2020,53,326,2042,4080
Aviation,U.S. International Commercial Flights (Departures),12/30/2020,53,326,2128,4709
Aviation,U.S. International Commercial Flights (Departures),12/31/2020,53,326,1746,4645
Aviation,U.S. International Commercial Flights (Departures),01/01/2021,53,326,1818,4727
Aviation,U.S. International Commercial Flights (Departures),01/02/2021,53,326,2470,5026
Aviation,U.S. International Commercial Flights (Departures),01/03/2021,2.21,326,2300,4636
Aviation,U.S. International Commercial Flights (Departures),01/04/2021,2.21,326,2151,4383
Aviation,U.S. International Commercial Flights (Departures),01/05/2021,2.21,326,1821,4065
Aviation,U.S. International Commercial Flights (Departures),01/06/2021,2.21,326,1877,4153
